id,height,weight,college,position,name,tackles_above_expected,star_1_made,star_1_missed,star_2_made,star_2_missed,star_3_made,star_3_missed,star_4_made,star_4_missed,star_5_made,star_5_missed,star_1_pct,star_2_pct,star_3_pct,star_4_pct,star_5_pct
54466,6-5,275,Georgia,OLB,Travon Walker,-0.689034514294242,2,1,0,5,2,10,0,37,1,94,0.6666666666666666,0,0.16666666666666666,0,0.010526315789473684
52945,5-11,185,Arizona,CB,Jace Whittaker,-6.764939198465184,2,3,3,7,1,11,0,3,0,12,0.4,0.3,0.08333333333333333,0,0
46137,6-1,204,Stanford,SS,Justin Reid,0.7970149638466011,6,4,3,11,4,17,2,32,1,81,0.6,0.21428571428571427,0.19047619047619047,0.058823529411764705,0.012195121951219513
44911,6-2,209,West Virginia,CB,Rasul Douglas,-0.38738039348518793,10,2,6,4,3,13,1,15,0,46,0.8333333333333334,0.6,0.1875,0.0625,0
47971,5-11,224,West Virginia,ILB,David Long,5.623108679598253,7,3,7,21,7,25,5,46,3,72,0.7,0.25,0.21875,0.09803921568627451,0.04
54500,6-0,188,Auburn,CB,Roger McCreary,1.4765425447691984,14,4,11,10,4,22,6,29,1,97,0.7777777777777778,0.5238095238095238,0.15384615384615385,0.17142857142857143,0.01020408163265306
46456,5-9,187,Alabama-Birmingham,CB,Darious Williams,-6.235268260803466,4,10,5,5,2,18,3,26,1,66,0.2857142857142857,0.5,0.1,0.10344827586206896,0.014925373134328358
38540,6-1,202,South Carolina,CB,Stephon Gilmore,0.7485407948349216,13,4,8,7,1,11,0,24,1,81,0.7647058823529411,0.5333333333333333,0.08333333333333333,0,0.012195121951219513
47872,6-1,234,Stanford,ILB,Bobby Okereke,3.682027111550128,8,3,2,13,8,22,5,20,1,38,0.7272727272727273,0.13333333333333333,0.26666666666666666,0.2,0.02564102564102564
54550,5-8,185,Houston,CB,Marcus Jones,0.6939277092238608,1,1,0,2,1,1,2,1,0,8,0.5,0,0.5,0.6666666666666666,0
54503,6-3,256,Penn State,OLB,Arnold Ebiketie,-2.4704458397893823,1,0,2,6,1,13,1,35,1,70,1,0.25,0.07142857142857142,0.027777777777777776,0.014084507042253521
47810,6-0,205,Mississippi State,SS,Johnathan Abram,2.8082553378861626,7,1,7,7,5,17,2,29,1,46,0.875,0.5,0.22727272727272727,0.06451612903225806,0.02127659574468085
46757,6-1,195,Middle Tennessee,CB,Charvarius Ward,2.1875576992614407,9,3,5,4,2,10,2,17,2,64,0.75,0.5555555555555556,0.16666666666666666,0.10526315789473684,0.030303030303030304
53465,6-1,196,Oregon,FS,Jevon Holland,9.047527340054376,5,1,7,7,8,19,6,48,3,88,0.8333333333333334,0.5,0.2962962962962963,0.1111111111111111,0.03296703296703297
49410,5-11,190,Washington State,FS,Jalen Thompson,3.251395899905311,5,0,5,12,6,30,8,40,2,83,1,0.29411764705882354,0.16666666666666666,0.16666666666666666,0.023529411764705882
46187,5-11,178,Alabama,CB,Anthony Averett,-2.733810590075236,4,2,1,4,0,4,1,7,0,35,0.6666666666666666,0.2,0,0.125,0
43497,6-2,230,Eastern Illinois,ILB,Kamu Grugier-Hill,1.5198237715492149,5,5,7,6,5,9,3,13,0,28,0.5,0.5384615384615384,0.35714285714285715,0.1875,0
54468,6-1,195,Louisiana State,CB,Derek Stingley,3.8985342499176174,7,3,4,3,6,9,2,19,2,67,0.7,0.5714285714285714,0.4,0.09523809523809523,0.028985507246376812
54492,6-3,235,Utah,ILB,Devin Lloyd,0.01587327152642093,10,2,9,24,8,31,4,36,2,44,0.8333333333333334,0.2727272727272727,0.20512820512820512,0.1,0.043478260869565216
54567,6-2,230,Georgia,ILB,Channing Tindall,1.0633257162721237,0,0,0,0,1,0,1,1,0,0,,,1,0.5,
53059,6-3,239,Iowa,ILB,Kristian Welch,0.3156830307141838,0,0,0,0,1,0,0,0,0,0,,,1,,
46122,5-11,205,North Carolina,SS,M.J. Stewart,0.24720398776318142,0,0,1,0,0,0,0,0,0,0,,1,,,
54705,6-0,201,Oklahoma State,CB,Christian Holmes,0.028416978417168504,1,0,0,0,0,0,0,0,0,0,1,,,,
54531,6-1,230,Oklahoma,ILB,Brian Asamoah,0.8298353455595023,0,0,0,0,0,1,0,1,1,0,,,0,0,1
54750,6-2,275,Florida State,OLB,Keir Thomas,-0.40739050159013607,0,0,0,0,0,0,0,1,0,1,,,,0,0
52904,6-0,205,Army,CB,Elijah Riley,0.04657408868321711,1,0,0,0,0,2,0,0,0,1,1,,0,,0
55043,6-1,230,Illinois,OLB,Jake Hansen,0.7484857623233998,0,0,0,0,0,0,1,0,0,0,,,,1,
53521,6-1,233,Georgia,ILB,Monty Rice,-0.922097654012672,0,1,0,0,0,0,0,0,0,0,0,,,,
55181,5-11,190,Rutgers,CB,Tre Avery,0.18535346178626744,1,0,1,0,0,0,0,1,0,1,1,1,,0,0
48588,6-3,235,California,MLB,Jordan Kunaszyk,0.3873802041725112,0,0,0,0,1,0,0,1,0,0,,,1,0,
38852,5-11,195,Stanford,SS,Michael Thomas,0.3061176063632499,0,0,0,0,1,1,0,0,0,4,,,0.5,,0
43616,5-11,209,Notre Dame,FS,Matthias Farley,0.35267792806024123,0,0,0,0,1,1,0,0,0,1,,,0.5,,0
53530,6-3,213,Syracuse,CB,Ifeatu Melifonwu,0.342197431589332,0,0,0,0,1,0,0,0,0,2,,,1,,0
46501,5-11,193,Northern Iowa,CB,Elijah Campbell,-0.3072110246723585,1,0,0,1,1,1,0,3,0,1,1,0,0.5,0,0
42771,6-2,234,Marshall,ILB,Neville Hewitt,0.7585951094356012,0,0,1,0,0,0,1,0,0,2,,1,,1,0
53508,6-3,250,Buffalo,DE,Malcolm Koonce,0.24303943890292,0,0,1,0,0,0,0,1,0,7,,1,,0,0
54493,6-3,315,Georgia,DT,Devonte Wyatt,0.8222723364352515,0,0,0,0,0,0,0,0,1,8,,,,,0.1111111111111111
43534,6-0,205,Illinois,SS,Clayton Fejedelem,0.35611492056463756,1,0,2,2,0,0,0,1,0,1,1,0.5,,0,0
43341,6-1,227,Louisiana State,ILB,Deion Jones,0.7185896216359081,1,0,0,0,2,1,0,2,0,7,1,,0.6666666666666666,0,0
54578,6-0,191,Louisiana-Lafayette,FS,Percy Butler,0.027390619597217336,1,0,0,0,0,0,0,0,0,2,1,,,,0
48487,5-9,185,Buffalo,CB,Cameron Lewis,-0.01266966465853614,1,0,0,0,0,1,1,0,0,3,1,,0,1,0
55239,6-2,300,Pennsylvania,DT,Prince Emili,0.6700927764499012,0,0,0,0,0,0,1,2,0,2,,,,0.3333333333333333,0
52913,6-4,205,Norfolk State,FS,Bobby Price,-0.7541090040206108,1,0,0,1,0,0,0,2,0,9,1,0,,0,0
45045,6-2,229,Kansas State,OLB,Elijah Lee,-0.4712757425346959,0,0,0,0,0,0,0,1,0,1,,,,0,0
39908,6-2,220,"California, Pa.",FS,Erik Harris,1.5071898961885024,2,1,1,1,1,1,1,0,0,4,0.6666666666666666,0.5,0.5,1,0
54624,6-5,298,Missouri State,DT,Eric Johnson,-1.2194721583803845,0,0,0,1,0,2,0,2,0,6,,0,0,0,0
54827,6-3,250,Framingham State,DE,Joshua Onujiogu,1.352879718906461,0,0,0,1,0,0,2,1,0,2,,0,,0.6666666666666666,0
54709,6-4,200,Valdosta State,CB,Christian Matthew,0.033988234290981856,1,0,0,0,0,0,0,1,0,0,1,,,0,
46223,6-0,205,Jacksonville State,CB,Siran Neal,-0.7602980257691299,0,1,0,1,0,1,0,1,1,8,0,0,0,0,0.1111111111111111
54554,6-1,222,Baylor,OLB,Terrel Bernard,-0.5851124913831728,0,1,1,0,2,4,0,5,1,11,0,1,0.3333333333333333,0,0.08333333333333333
54696,6-2,235,Clemson,OLB,Baylon Spector,-0.1441998556027695,0,1,1,0,1,1,1,0,0,0,0,1,0.5,1,
52651,6-0,186,Marshall,CB,Chris Jackson,0.04471752740690671,1,0,0,1,0,0,0,2,0,4,1,0,,0,0
48482,6-0,237,Texas A&amp;M,MLB,Tyrel Dodson,1.9111885931927302,0,0,0,0,0,2,3,5,0,11,,,0,0.375,0
48508,6-0,209,Wyoming,FS,Andrew Wingard,0.052281910085869354,1,0,0,0,0,1,0,0,0,1,1,,0,,0
47964,5-10,190,Miami,FS,Jaquan Johnson,3.5490729139473514,3,1,2,1,4,10,2,12,1,28,0.75,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.034482758620689655
53589,6-1,195,Ohio State,CB,Shaun Wade,0.04982859172444476,1,0,0,0,0,0,0,0,0,2,1,,,,0
53561,6-2,300,Ohio State,DT,Tommy Togiai,-1.3245871540144623,0,0,0,0,0,3,0,2,0,23,,,0,0,0
45021,6-0,204,Auburn,SS,Rudy Ford,0.4355526036597177,2,0,0,1,1,2,0,3,0,6,1,0,0.3333333333333333,0,0
42376,6-0,218,Alabama,SS,Landon Collins,0.2697362605648539,0,0,0,1,1,0,0,3,0,6,,0,1,0,0
46159,6-1,305,South Florida,DT,Deadrin Senat,-0.7122090259633417,0,0,0,0,0,1,0,2,0,11,,,0,0,0
53669,6-4,248,Baylor,DE,William Bradley-King,0.5108289032232867,0,0,0,0,0,1,1,1,0,3,,,0,0.5,0
46649,5-11,205,South Alabama,FS,Jeremy Reaves,0.07145736603594455,1,0,0,0,0,2,0,1,0,4,1,,0,0,0
55240,6-1,185,Buffalo,CB,Ja'Marcus Ingram,-0.5478700010392451,1,0,0,1,1,1,0,1,0,8,1,0,0.5,0,0
46329,5-9,190,Southern U.,CB,Danny Johnson,0.3115750650393033,0,0,2,3,0,3,0,3,0,5,,0.4,0,0,0
53883,5-10,195,Nebraska,CB,Dicaprio Bootle,0.5108400010416383,0,0,0,1,0,1,1,1,0,0,,0,0,0.5,
48447,5-10,202,Texas,FS,P.J. Locke,0.7600926574656398,2,0,0,0,2,1,0,3,0,2,1,,0.6666666666666666,0,0
46407,5-10,190,South Carolina,CB,Chris Lammons,0.1707557140015945,2,0,1,0,0,0,0,0,0,3,1,1,,,0
53531,6-0,182,Michigan,CB,Ambry Thomas,0.17675191869073137,3,0,0,1,0,0,0,1,0,5,1,0,,0,0
44859,6-3,240,Houston,OLB,Tyus Bowser,-0.5944785463594878,0,0,0,1,0,1,0,0,0,6,,0,0,,0
43404,6-4,232,Minnesota,ILB,De'Vondre Campbell,0.1321545166338769,7,3,3,10,3,16,2,19,1,27,0.7,0.23076923076923078,0.15789473684210525,0.09523809523809523,0.03571428571428571
53854,6-1,190,Notre Dame,CB,Nick McCloud,1.228500419691995,1,0,0,0,3,2,0,3,0,9,1,,0.6,0,0
46105,6-2,230,South Carolina State,MLB,Shaquille Leonard,0.16094958326314035,2,0,0,1,3,4,1,6,0,8,1,0,0.42857142857142855,0.14285714285714285,0
43986,6-0,190,South Carolina State,CB,Antonio Hamilton,0.7855821538129065,3,2,4,1,1,1,1,2,0,26,0.6,0.8,0.5,0.3333333333333333,0
42360,6-7,292,Oregon,DT,Arik Armstead,-0.5355185900098046,0,0,0,0,0,2,0,1,0,14,,,0,0,0
43413,6-0,200,Miami,SS,Deon Bush,0.8877102159098805,0,0,0,1,0,5,0,3,1,6,,0,0,0,0.14285714285714285
42559,6-2,305,Rice,NT,Christian Covington,-0.7095776250062105,0,0,0,0,0,2,0,2,0,13,,,0,0,0
43508,6-1,194,Arizona,FS,Will Parks,-0.6308644451249187,0,0,0,3,1,0,0,0,0,3,,0,1,,0
52448,6-4,305,Texas Christian,DT,Ross Blacklock,-1.828672793973986,0,0,0,0,0,3,0,8,0,19,,,0,0,0
53535,6-3,305,Southern California,DT,Jay Tufele,0.7512234705724469,0,0,0,0,0,0,0,2,1,12,,,,0,0.07692307692307693
54612,6-5,325,Arizona State,DT,D.J. Davidson,0.5315424295972397,0,0,0,1,0,0,1,0,0,9,,0,,1,0
45352,6-0,240,Villanova,ILB,Austin Calitro,1.8037171022181453,1,0,0,1,1,1,1,3,1,7,1,0,0.5,0.25,0.125
53500,6-0,193,Central Florida,CB,Aaron Robinson,0.36070055728972605,1,0,0,1,1,3,0,5,0,10,1,0,0.25,0,0
54525,6-0,205,Nebraska,CB,Cam Taylor-Britt,-0.13932415776931983,3,1,0,2,3,2,0,2,0,14,0.75,0,0.6,0,0
53661,6-5,280,Kentucky,DT,Phil Hoskins,-0.5860131658056662,0,0,0,0,0,1,0,0,0,3,,,0,,0
52623,6-1,240,Purdue,ILB,Markus Bailey,-0.17749912844768767,0,1,0,0,0,0,0,4,1,3,0,,,0,0.25
55175,6-3,230,Colorado,ILB,Nate Landman,-0.3146279257344182,0,0,0,2,1,3,0,1,0,1,,0,0.25,0,0
53887,6-3,277,Georgia,DE,Malik Herring,0.5768316521401669,0,0,0,0,0,1,1,5,0,18,,,0,0.16666666666666666,0
43780,6-3,294,Florida Atlantic,DT,Brandin Bryant,0.49095592679938815,0,0,0,1,1,0,0,3,0,5,,0,1,0,0
46215,6-3,203,Oklahoma State,CB,Tre Flowers,-0.759350891872558,5,0,2,3,1,4,0,4,0,17,1,0.4,0.2,0,0
42391,5-11,240,Miami,ILB,Denzel Perryman,0.9601649079626106,2,2,2,2,3,14,0,15,1,21,0.5,0.5,0.17647058823529413,0,0.045454545454545456
42512,6-2,245,Texas State,MLB,David Mayo,0.2196257433682719,0,1,1,0,0,2,0,0,0,1,0,1,0,,0
42331,6-6,265,No College,DE,Efe Obada,-0.42932108968626115,0,1,1,1,0,6,0,8,0,33,0,0.5,0,0,0
43313,6-0,196,Houston,CB,William Jackson,-0.23796357383841726,6,1,2,4,0,5,0,7,0,23,0.8571428571428571,0.3333333333333333,0,0,0
54643,6-6,320,Arkansas,DT,John Ridgeway,0.23252761990837212,0,0,1,0,0,0,0,5,0,20,,1,,0,0
52607,6-2,205,Ohio State,SS,Jordan Fuller,-0.050791063566337,2,0,0,3,4,6,0,4,0,12,1,0,0.4,0,0
42390,6-1,205,Utah,SS,Eric Rowe,-1.037480943015943,9,1,5,6,1,11,1,7,0,18,0.9,0.45454545454545453,0.08333333333333333,0.125,0
53953,5-11,198,Arkansas,CB,Jerry Jacobs,0.270193604574131,0,0,0,0,1,3,0,1,0,3,,,0.25,0,0
48454,5-11,195,Mississippi,FS,C.J. Moore,0.19717962606017891,0,0,1,0,0,0,0,2,0,3,,1,,0,0
53457,6-6,270,Houston,DE,Payton Turner,-0.9680971690865479,0,0,2,0,0,3,0,2,0,14,,1,0,0,0
46312,5-10,185,Western Carolina,CB,Keion Crossen,-1.8753673919959146,3,3,0,2,0,6,1,7,0,24,0.5,0,0,0.125,0
46841,6-5,290,UCLA,DT,Matt Dickerson,2.251464739223664,0,0,0,0,1,2,3,6,0,9,,,0.3333333333333333,0.3333333333333333,0
48268,6-2,228,Florida Atlantic,ILB,Azeez Al-Shaair,0.47680093922714617,1,0,0,0,1,1,0,1,0,3,1,,0.5,0,0
54687,6-0,190,Arkansas,CB,Montaric Brown,0.186148982905183,1,0,1,0,0,0,0,4,0,5,1,1,,0,0
53451,6-2,207,Virginia Tech,CB,Caleb Farley,-2.0888022847139545,5,1,2,3,0,5,0,7,0,21,0.8333333333333334,0.4,0,0,0
52743,6-1,329,Mississippi,DT,Benito Jones,-0.8263462954163885,0,0,0,2,0,2,0,4,0,27,,0,0,0,0
43426,6-6,296,Northwestern,DE,Dean Lowry,0.0986990007999915,0,0,0,1,0,0,1,4,0,31,,0,,0.2,0
55190,6-1,285,Maryland,DE,Sam Okuayinonu,0.49505294222593976,0,0,0,1,1,2,0,1,0,11,,0,0.3333333333333333,0,0
46630,5-10,185,Utah State,CB,Jalen Davis,0.12656794868602284,0,0,0,0,0,2,0,0,1,9,,,0,,0.1
54560,6-4,290,Florida,DT,Zach Carter,-0.40006950700345945,0,0,0,0,0,1,0,4,0,33,,,0,0,0
53712,6-2,282,Rutgers,DT,Michael Dwumfour,0.89114166935026,0,0,0,0,0,2,0,7,1,19,,,0,0,0.05
52650,6-4,250,Miami,OLB,Jonathan Garvin,-0.45719696461005926,0,0,0,0,0,2,0,6,0,9,,,0,0,0
53674,6-0,180,Oklahoma,FS,Tre Norwood,0.13379326915656253,2,3,4,4,2,7,2,13,0,33,0.4,0.5,0.2222222222222222,0.13333333333333333,0
46114,6-0,196,Iowa,CB,Josh Jackson,0.46215937181373723,2,1,1,0,1,2,0,4,1,16,0.6666666666666666,1,0.3333333333333333,0,0.058823529411764705
47822,6-0,195,Central Michigan,CB,Sean Murphy-Bunting,-1.295349792765062,1,1,1,2,0,1,1,1,0,7,0.5,0.3333333333333333,0,0.5,0
46796,6-4,272,Buffalo,DE,Demone Harris,-0.8063454871742501,0,0,0,1,0,0,0,3,0,10,,0,,0,0
40096,6-1,240,Iowa State,OLB,A.J. Klein,0.5172343615264516,1,0,0,0,1,2,0,1,0,0,1,,0.3333333333333333,0,
46686,5-9,190,Penn State,CB,Grant Haley,1.1600520310615414,1,1,4,0,1,10,0,5,0,20,0.5,1,0.09090909090909091,0,0
43306,6-1,216,Florida,FS,Keanu Neal,0.2565668197819446,5,0,1,8,2,12,0,12,0,44,1,0.1111111111111111,0.14285714285714285,0,0
52792,6-4,255,Missouri S&amp;T,DT,Tershawn Wharton,1.4328991776659359,0,0,0,2,2,5,2,11,0,38,,0,0.2857142857142857,0.15384615384615385,0
52538,6-4,295,Baylor,NT,James Lynch,-0.3114772651054697,0,0,0,0,1,4,0,6,0,28,,,0.2,0,0
53483,6-6,280,Vanderbilt,DE,Dayo Odeyingbo,-1.168469600595119,0,0,1,0,0,6,0,5,0,25,,1,0,0,0
46698,6-0,179,Alabama,CB,Levi Wallace,-0.23018210419315643,7,5,0,4,1,10,1,10,1,31,0.5833333333333334,0,0.09090909090909091,0.09090909090909091,0.03125
46902,6-1,229,Western Michigan,ILB,Robert Spillane,-1.3832526365766997,4,6,3,7,3,7,0,13,1,25,0.4,0.3,0.3,0,0.038461538461538464
42436,6-6,301,Stanford,DE,Henry Anderson,-0.5414228698047513,0,0,0,0,0,3,0,2,0,23,,,0,0,0
44974,6-1,230,Northwestern,MLB,Anthony Walker,-1.904532845837265,2,1,2,4,3,5,0,8,0,12,0.6666666666666666,0.3333333333333333,0.375,0,0
55173,6-5,321,Kansas State,DT,Timmy Horne,-1.0003581365060996,0,0,1,1,0,3,0,11,0,42,,0.5,0,0,0
42901,6-1,208,James Madison,SS,Dean Marlowe,0.8027344599571892,2,0,0,1,2,3,0,6,0,16,1,0,0.4,0,0
46680,5-10,205,Temple,SS,Sean Chandler,-0.21189526788296242,1,1,1,0,0,4,0,4,1,10,0.5,1,0,0,0.09090909090909091
54688,6-5,272,Oklahoma,DE,Isaiah Thomas,0.7167955011009612,0,0,0,0,0,0,1,3,0,13,,,,0.25,0
46162,6-3,214,Alabama,SS,Ronnie Harrison,-0.6186747586263109,0,1,0,1,1,3,0,4,0,14,0,0,0.25,0,0
46823,6-0,196,Southeast Missouri,CB,Mike Ford,1.256801322010907,0,1,1,2,0,4,2,4,1,10,0,0.3333333333333333,0,0.3333333333333333,0.09090909090909091
42444,6-2,265,Arkansas,OLB,Trey Flowers,-0.5121733216045669,0,0,0,0,0,5,0,4,0,13,,,0,0,0
46148,6-4,279,Southern California,DE,Rasheem Green,-0.6190803430986275,0,1,0,0,0,6,0,5,0,34,0,,0,0,0
54936,5-9,187,Texas A&amp;M-Commerce,CB,Kader Kohou,1.250797783909963,12,3,7,6,4,13,2,9,0,49,0.8,0.5384615384615384,0.23529411764705882,0.18181818181818182,0
54549,6-4,290,Texas A&amp;M,DE,DeMarvin Leal,0.4873916426798248,0,0,0,0,1,0,0,6,0,13,,,1,0,0
44905,6-4,304,Auburn,NT,Montravius Adams,0.2839924152881119,0,0,0,1,1,0,0,6,0,21,,0,1,0,0
40048,6-1,307,Illinois,DT,Akeem Spence,0.018570181874716374,0,0,0,0,0,2,1,3,0,18,,,0,0.25,0
46387,6-3,295,Tennessee,DT,Kendal Vickers,1.8760827112798402,0,0,1,1,0,4,0,11,2,40,,0.5,0,0,0.047619047619047616
48117,6-2,209,Arizona,OLB,Demetrius Flannigan-Fowles,-1.477398397193149,2,2,0,2,0,1,0,1,0,8,0.5,0,0,0,0
37778,6-1,235,Auburn,ILB,Josh Bynes,0.8810530344148102,1,0,3,4,2,17,0,12,1,24,1,0.42857142857142855,0.10526315789473684,0,0.04
38545,6-3,250,West Virginia,OLB,Bruce Irvin,-0.44429398794791963,0,0,0,2,1,5,0,3,0,21,,0,0.16666666666666666,0,0
53490,6-4,273,Wake Forest,DE,Carlos Basham,-0.4577722458743141,0,0,0,1,0,5,0,13,0,28,,0,0,0,0
47832,6-3,252,Texas Christian,DE,Ben Banogu,-0.9291120714864255,0,1,0,2,0,1,0,3,0,9,0,0,0,0,0
40107,6-0,197,Iowa,FS,Micah Hyde,-0.8213002656131135,1,0,2,4,1,2,0,6,0,22,1,0.3333333333333333,0.3333333333333333,0,0
46521,6-2,233,Iowa,ILB,Ben Niemann,0.2424145730945526,2,1,2,5,6,13,0,12,0,20,0.6666666666666666,0.2857142857142857,0.3157894736842105,0,0
54573,6-3,290,Oklahoma,DT,Perrion Winfrey,-0.5454875045436677,0,0,0,0,0,3,0,3,0,19,,,0,0,0
52848,6-2,285,Rice,DE,Myles Adams,0.346791610556535,0,0,0,0,0,1,0,6,1,19,,,0,0,0.05
53473,6-1,195,Kentucky,CB,Kelvin Joseph,0.7404436247038378,0,0,0,0,0,1,1,0,0,4,,,0,1,0
54781,6-2,232,Wisconsin,ILB,Jack Sanborn,0.582703895154308,0,0,3,1,0,3,0,7,0,6,,0.75,0,0,0
42443,6-4,318,Auburn,DT,Angelo Blackson,0.5405772502746905,0,0,0,1,0,4,1,12,1,52,,0,0,0.07692307692307693,0.018867924528301886
52863,6-1,235,UCLA,ILB,Krys Barnes,0.8726600513158915,0,1,1,1,0,0,1,1,0,1,0,0.5,,0.5,0
45033,6-3,258,Northwestern,DE,Ifeadi Odenigbo,0.534584369934301,0,0,0,2,0,1,1,8,0,30,,0,0,0.1111111111111111,0
40074,6-6,281,Michigan State,DE,William Gholston,1.360329409967206,0,0,0,2,2,3,1,6,0,46,,0,0.4,0.14285714285714285,0
53656,6-4,205,South Carolina,SS,Israel Mukuamu,2.537836480833218,1,0,3,1,0,2,2,6,1,12,1,0.75,0,0.25,0.07692307692307693
44818,6-1,213,Louisiana State,SS,Jamal Adams,0.5918813360192904,0,0,0,0,0,0,1,2,0,2,,,,0.3333333333333333,0
41341,6-4,322,Penn State,DT,DaQuan Jones,-0.746524490150333,0,0,0,0,0,7,0,13,0,75,,,0,0,0
53459,6-7,253,Miami,DE,Gregory Rousseau,-0.47617906688331335,0,0,1,1,0,5,0,12,0,66,,0.5,0,0,0
46253,6-0,208,Florida,OLB,Marcell Harris,0.05012236169708628,1,0,0,0,0,1,0,2,0,3,1,,0,0,0
54650,6-1,205,Villanova,CB,Christian Benford,0.47029981607042204,4,2,3,3,1,6,0,11,0,27,0.6666666666666666,0.5,0.14285714285714285,0,0
46711,6-3,200,Southern Illinois,SS,Ryan Neal,1.1556127033108412,9,4,2,7,2,14,1,23,0,52,0.6923076923076923,0.2222222222222222,0.125,0.041666666666666664,0
44813,6-4,272,Texas A&amp;M,DE,Myles Garrett,-2.452637455192167,0,0,0,1,0,9,0,8,0,68,,0,0,0,0
46098,6-4,291,Florida,DT,Taven Bryan,-0.024799170575988627,0,0,0,1,1,6,0,9,0,52,,0,0.14285714285714285,0,0
39941,5-10,207,Southern Methodist,FS,Chris Banjo,0.2932811916877748,0,0,0,0,1,0,0,0,0,2,,,1,,0
45038,6-4,280,Notre Dame,DE,Isaac Rochell,-0.24492727320065077,0,0,1,3,2,2,0,5,0,16,,0.25,0.5,0,0
52539,6-2,308,Louisiana State,NT,Rashard Lawrence,-1.5155612829681357,0,1,1,1,0,2,0,6,0,14,0,0.5,0,0,0
53519,6-5,260,Pittsburgh,OLB,Patrick Jones,-1.5551863209280097,0,0,1,1,0,3,0,6,0,25,,0.5,0,0,0
54584,6-1,192,Alabama,CB,Jalyn Armour-Davis,-2.9012273862004,3,3,1,1,1,2,0,2,0,11,0.5,0.5,0.3333333333333333,0,0
55104,6-2,195,Missouri Western,CB,Sam Webb,0.18698480135832984,1,0,1,2,0,2,0,3,0,9,1,0.3333333333333333,0,0,0
52535,5-11,208,Clemson,SS,K'Von Wallace,0.1390400677200725,2,0,0,0,0,1,0,3,0,5,1,,0,0,0
41464,6-2,290,Illinois State,DE,Shelby Harris,-0.05697862121287256,0,0,0,1,1,10,2,22,0,62,,0,0.09090909090909091,0.08333333333333333,0
54607,5-11,175,South Carolina State,CB,Cobie Durant,0.9386813615426166,0,1,0,0,0,2,0,0,1,3,0,,0,,0.25
44855,6-0,181,Washington,CB,Sidney Jones,0.04741828311112661,1,0,0,0,0,4,0,2,0,6,1,,0,0,0
42827,5-11,190,Tennessee,CB,Justin Coleman,-0.5942565330436653,2,0,1,3,0,1,0,0,0,17,1,0.25,0,,0
43354,6-7,275,Penn State,OLB,Carl Nassib,-0.5866002676614797,0,0,1,3,0,4,0,9,0,21,,0.25,0,0,0
52498,6-3,259,Florida,DE,Jonathan Greenard,-0.45400770592338596,0,0,0,2,0,5,0,7,0,32,,0,0,0,0
43787,6-5,294,Texas-El Paso,DT,Roy Robertson-Harris,-1.4331399829866096,0,0,0,1,0,7,0,17,0,69,,0,0,0,0
43356,6-2,308,Nebraska,DT,Maliek Collins,-0.9246525136419106,0,1,0,0,0,5,0,12,0,37,0,,0,0,0
54646,6-1,235,Kansas,OLB,Kyron Johnson,-0.43567509710546803,0,0,0,0,0,1,0,1,0,1,,,0,0,0
42465,6-4,272,Kentucky,OLB,Za'Darius Smith,-1.6359505871417948,0,0,0,3,0,8,0,15,0,104,,0,0,0,0
37841,6-3,260,Troy,DE,Mario Addison,-0.7006736012329007,0,0,0,1,0,4,0,7,0,27,,0,0,0,0
52637,6-3,265,North Carolina State,DE,James Smith-Williams,0.2327002308651276,0,0,0,3,0,11,0,11,1,47,,0,0,0,0.020833333333333332
53629,5-11,178,Kentucky,CB,Brandin Echols,-0.8125249550413718,2,1,1,1,0,2,0,1,0,8,0.6666666666666666,0.5,0,0,0
53479,6-2,250,Georgia,OLB,Azeez Ojulari,-0.6513402648812828,0,0,0,0,0,3,0,2,0,11,,,0,0,0
53624,6-2,318,Arizona,DT,Roy Lopez,-0.2676564399037872,0,0,2,0,0,5,0,10,0,40,,1,0,0,0
40030,6-3,327,Georgia,NT,John Jenkins,-0.6510605989977862,0,0,0,1,0,2,0,6,0,24,,0,0,0,0
43321,6-4,275,Oklahoma State,DE,Emmanuel Ogbah,-2.0054852059211274,0,0,0,3,0,8,0,20,0,69,,0,0,0,0
54496,6-0,192,Michigan,FS,Dax Hill,0.02127679819493611,1,1,0,2,0,1,0,2,0,2,0.5,0,0,0,0
52471,6-2,235,Mississippi State,OLB,Willie Gay,-1.9054149138956573,6,3,1,3,2,6,0,10,0,18,0.6666666666666666,0.25,0.25,0,0
48476,6-0,193,Texas-El Paso,CB,Nik Needham,4.132723497090773,4,2,2,4,3,12,2,13,2,49,0.6666666666666666,0.3333333333333333,0.2,0.13333333333333333,0.0392156862745098
53900,6-4,340,Michigan State,DT,Naquan Jones,0.6939910425676137,0,0,0,0,0,2,1,9,0,17,,,0,0.1,0
41595,6-4,332,Colorado State-Pueblo,NT,Mike Pennel,-3.331356024852669,0,0,0,6,0,1,0,9,0,24,,0,0,0,0
46164,6-2,200,Southern Mississippi,SS,Tarvarius Moore,0.12617495220474184,0,0,1,0,0,1,0,1,0,2,,1,0,0,0
54639,6-4,256,"Miami, O.",DE,Dominique Robinson,0.22420303751322473,0,0,0,1,0,9,1,12,0,29,,0,0,0.07692307692307693,0
54948,6-3,379,Kentucky,NT,Marquan McCall,-0.5979500295858549,0,0,0,0,0,3,0,4,0,24,,,0,0,0
